brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,hp,liters
Kia,Forte GT-Line,2023,15500,Gasoline,CVT Transmission,White,Black,1,1,24500.0,147.0,2.0
BMW,M8 Competition,2020,10906,Gasoline,Automatic,Donington Grey Metallic,Black,0,0,96998.0,617.0,4.4
Lincoln,MKC Select,2019,49814,Gasoline,6-Speed Automatic,Ruby Red Metallic Tinted Clearcoat,Cappuccino,0,0,26545.0,310.0,2.0
BMW,i8 Base,2015,846,Plug-In Hybrid,A/T,White,White,0,1,86999.0,357.0,1.5
Toyota,Highlander XLE,2021,67039,Gasoline,8-Speed Automatic,Blue,Black,0,0,34645.0,295.0,3.5
Mazda,CX-30 Premium Package,2023,2636,Gasoline,6-Speed Automatic,Platinum Quartz Metallic,Black,0,0,28535.0,184.0,2.5
Porsche,Cayenne Platinum Edition,2018,50166,Gasoline,8-Speed Automatic,White,Black,1,1,43550.0,300.0,3.6
Lincoln,MKZ Reserve,2017,37375,Gasoline,6-Speed A/T,Blue,Brown,0,1,27500.0,400.0,3.0
Tesla,Model 3 Standard Range Plus,2021,21600,Gasoline,A/T,White,Black,0,1,31000.0,271.0,3.5
Porsche,718 Cayman S,2019,9500,Gasoline,7-Speed A/T,Red,Black,1,1,69000.0,350.0,2.5
Chevrolet,Corvette Base,2005,143095,Gasoline,4-Speed A/T,Red,Black,0,1,16000.0,400.0,6.0
Acura,RSX Type S,2002,80000,Gasoline,6-Speed M/T,Beige,Beige,1,1,8500.0,200.0,2.0
Ferrari,Roma Base,2021,3000,Gasoline,8-Speed A/T,Blue,Brown,0,1,99175.0,611.0,3.9
Porsche,Cayman S,2007,5856,Gasoline,6-Speed M/T,Black,Black,0,1,45000.0,295.0,3.4
Rolls-Royce,Phantom Drophead Coupe Drophead,2013,2958,Gasoline,8-Speed Automatic,Yellow,–,0,1,99175.0,563.0,6.8
Audi,SQ7 4.0T,2022,28927,Gasoline,Automatic,Matador Red Metallic,Black,0,0,74900.0,333.0,4.0
Mercedes-Benz,AMG GLS 63 4MATIC,2022,4102,Hybrid,9-Speed A/T,Black,Black,0,1,99175.0,603.0,4.0
Honda,Ridgeline RTL-E,2021,14442,Gasoline,9-Speed A/T,White,Beige,0,1,38500.0,280.0,3.5
Mercedes-Benz,CLK-Class 500 Cabriolet,2005,64000,Gasoline,7-Speed A/T,Silver,Black,0,1,12995.0,302.0,5.0
Lexus,GX 470 Base,2004,154000,Gasoline,A/T,White,Beige,1,1,10000.0,235.0,4.7
Lexus,NX 200t Base,2015,54000,Gasoline,6-Speed A/T,White,Black,0,1,27000.0,235.0,2.0
Dodge,Dakota SLT Quad Cab,2007,232492,Gasoline,4-Speed A/T,Silver,Gray,1,1,6000.0,210.0,3.7
Maserati,Ghibli S Q4 GranSport,2020,25721,Gasoline,8-Speed Automatic,Blu,Nero,0,1,52645.0,424.0,3.0
Land,Rover Discovery Sport SE R-Dynamic,2020,20927,Gasoline,Automatic,Fuji White,–,0,0,35998.0,380.0,2.0
Aston,Martin DBX Base,2021,2353,Gasoline,9-Speed Automatic,Green,Sahara Tan,0,1,99175.0,425.0,4.0
Audi,Q3 45 S line Premium,2022,9325,Gasoline,8-Speed Automatic,Mythos Black Metallic,Black,0,0,33610.0,333.0,2.0
Ford,Explorer XLT,2020,61001,Gasoline,10-Speed Automatic,Gray,Ebony,1,1,28616.0,290.0,2.3
Mercedes-Benz,AMG GLC 63 Base 4MATIC,2018,71962,Gasoline,9-Speed A/T,White,Black,0,1,46900.0,469.0,4.0
Subaru,BRZ Premium,2023,5800,Gasoline,6-Speed M/T,Black,Black,0,1,29990.0,228.0,2.4
BMW,640 i,2016,40080,Gasoline,8-Speed A/T,Black,Black,0,1,28499.0,315.0,3.0
Kia,Stinger GT2,2020,57000,Gasoline,A/T,Black,Red,1,1,36500.0,365.0,3.3
Chevrolet,Bolt EUV Premier,2022,7624,Gasoline,1-Speed Automatic,Mosaic Black Metallic,Jet Black,0,1,31985.0,200.0,5.3
Subaru,Forester 2.5 XT,2004,122000,Gasoline,5-Speed M/T,Gold,Black,1,1,9999.0,210.0,2.5
Kia,Sportage X-Pro,2023,459,Gasoline,8-Speed Automatic,Jungle Green,Black,0,0,36998.0,201.0,2.5
BMW,M4 Base,2016,62500,Gasoline,7-Speed A/T,Black,Orange,1,1,40500.0,425.0,3.0
Hyundai,Equus Signature,2013,72000,Gasoline,8-Speed A/T,Silver,Black,0,1,17500.0,429.0,5.0
Mercedes-Benz,AMG E 53 4MATIC,2020,8375,Gasoline,"Automatic, 9-Spd 9G-Tronic",BLACK,BLACK,0,0,69900.0,362.0,3.0
BMW,M550 i xDrive,2020,40000,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,0,1,53000.0,523.0,4.4
Subaru,Impreza WRX STI,2014,77000,Gasoline,6-Speed M/T,Gray,Black,1,1,30000.0,305.0,2.5
Mercedes-Benz,AMG G 63 Base,2019,19593,Gasoline,Automatic,Black,Black,0,0,99175.0,563.0,4.0
Mazda,Mazda6 Grand Touring,2020,35902,Gasoline,6-Speed Automatic,Deep Crystal Blue Mica,Black,0,0,22966.0,184.0,2.5
Hyundai,Veloster Base,2013,800,Gasoline,Transmission w/Dual Shift Mode,Black,Gray,0,1,9800.0,132.0,1.6
Bentley,Bentayga S,2023,2600,Gasoline,8-Speed Automatic,Beluga Black,Hotspur,0,1,99175.0,552.0,4.0
Land,Rover Defender X-Dynamic SE,2023,6204,Hybrid,Automatic,Eiger Grey,–,0,0,79998.0,380.0,3.0
Kia,Telluride SX,2020,69185,Gasoline,8-Speed Automatic,Ebony Black,Gray,0,0,37405.0,291.0,3.8
Maserati,GranTurismo Sport,2015,45000,Gasoline,6-Speed A/T,Black,Black,0,1,41900.0,454.0,4.7
BMW,540 i xDrive,2020,37426,Gasoline,Automatic,White,Black,0,0,39998.0,335.0,2.0
INFINITI,M56 Base,2011,137000,Gasoline,Transmission w/Dual Shift Mode,Gray,Brown,1,1,8500.0,420.0,5.6
Mazda,Mazda3 s Grand Touring,2016,85000,Gasoline,A/T,Black,Black,1,1,18500.0,184.0,2.5
Chevrolet,Corvette Stingray w/1LT,2023,4000,Gasoline,8-Speed A/T,Black,Red,1,1,73900.0,490.0,6.2
Audi,Q5 S line Premium Plus,2023,4648,Hybrid,Automatic,Mythos Black,Black,0,0,47598.0,333.0,2.0
Lexus,GX 460 Base,2018,52100,Gasoline,6-Speed A/T,White,Beige,0,1,38000.0,301.0,4.6
BMW,X1 sDrive28i,2014,50100,Gasoline,A/T,Brown,Beige,0,1,10795.0,240.0,2.0
Alfa,Romeo Stelvio Ti,2020,41000,Gasoline,8-Speed A/T,White,Black,0,1,32400.0,280.0,2.0
RAM,1500 Big Horn,2021,70968,Gasoline,8-Speed A/T,Black,Black,0,1,34000.0,395.0,5.7
BMW,M4 Base,2015,26600,Gasoline,A/T,White,–,0,1,53000.0,425.0,3.0
Tesla,Model X Long Range,2022,15443,Gasoline,1-Speed A/T,Red,Black,0,1,84500.0,670.0,3.5
Volvo,S90 T5 Momentum,2018,95000,Gasoline,8-Speed A/T,White,Beige,0,1,18000.0,250.0,2.0
Subaru,Impreza WRX Sti,2005,94000,Gasoline,6-Speed M/T,Black,Blue,0,1,19500.0,300.0,2.5
BMW,X6 xDrive40i,2020,45076,Gasoline,Automatic,Blue,Black,0,0,57998.0,335.0,3.0
Cadillac,CTS 2.0L Turbo Luxury,2014,110000,Gasoline,A/T,Gold,Beige,0,1,11000.0,272.0,2.0
Land,Rover Discovery Sport HSE,2016,49083,Gasoline,9-Speed Automatic,Indus Silver,Ebony,0,0,21590.0,380.0,2.0
Genesis,G90 5.0 Ultimate,2017,63500,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,0,1,27500.0,420.0,5.0
Mercedes-Benz,CLK-Class CLK 350,2009,21500,Gasoline,A/T,Black,Black,1,1,18000.0,268.0,3.5
Land,Rover Range Rover Autobiography,2023,324,Gasoline,Automatic,Black,Blk,0,0,99175.0,380.0,4.4
Kia,Optima EX,2019,68166,Gasoline,Automatic,Ebony Black,Black,0,0,20818.0,196.0,1.6
Toyota,Highlander SE,2018,53607,Gasoline,8-Speed Automatic,Midnight Black Metallic,Black,1,0,31853.0,295.0,3.5
Mercedes-Benz,Sprinter 4500 High Roof,2019,16813,Diesel,Transmission w/Dual Shift Mode,Gray,Black,0,0,45900.0,188.0,3.0
BMW,X1 xDrive28i,2020,18200,Gasoline,A/T,White,Beige,1,1,29500.0,228.0,2.0
Audi,R8 5.2,2015,51000,Gasoline,Transmission w/Dual Shift Mode,White,Black,1,1,99175.0,550.0,5.2
Audi,S3 2.0T Tech Premium Plus,2018,16400,Gasoline,A/T,Blue,Red,0,1,42800.0,292.0,2.0
Toyota,Tundra Hybrid TRD Pro,2022,7000,Hybrid,10-Speed A/T,Orange,–,0,1,75500.0,437.0,3.4
Audi,SQ5 3.0T Premium Plus,2022,8497,Gasoline,Automatic,Ibis White,Black,0,0,52900.0,354.0,3.0
Audi,A6 2.0T Premium Plus,2016,68000,Gasoline,Transmission w/Dual Shift Mode,White,Black,1,1,20000.0,252.0,2.0
Lamborghini,Huracan EVO Base,2022,2523,Gasoline,7-Speed Manual,Bianco Icarus Metallic,Nero Ade,0,0,99175.0,573.0,5.2
BMW,328 xi,2007,83000,Gasoline,6-Speed A/T,Black,Brown,0,1,8995.0,230.0,3.0
Audi,SQ5 3.0T Prestige,2018,25000,Gasoline,8-Speed A/T,Gray,Black,0,1,50000.0,354.0,3.0
Cadillac,Escalade Sport Platinum,2021,15689,Diesel,10-Speed Automatic,Infrared Tintcoat,Jet Black,0,0,97952.0,420.0,3.0
BMW,M235 i,2014,125450,Gasoline,6-Speed M/T,Blue,Black,0,1,17200.0,320.0,3.0
Kia,Telluride SX,2023,9822,Gasoline,8-Speed Automatic,Midnight Black,Gray,0,0,50998.0,291.0,3.8
Chevrolet,Express 3500 Base,2008,144000,Gasoline,A/T,White,Gray,0,1,22000.0,323.0,6.0
GMC,Acadia SLE,2020,30900,Gasoline,9-Speed Automatic,Summit White,Jet Black,0,1,27654.0,269.0,2.5
BMW,X3 xDrive30i,2021,2492,Gasoline,Automatic,Phytonic Blue Metallic,Canberra Beige/Black,0,0,41598.0,248.0,2.0
Audi,TT 2.0T,2015,126760,Gasoline,A/T,Black,Black,1,1,14000.0,211.0,2.0
Subaru,Outback 3.6R Touring,2017,100680,Gasoline,A/T,Brown,–,0,1,20500.0,256.0,3.6
Mitsubishi,Eclipse Spyder GS,2001,90400,Gasoline,A/T,Red,–,0,1,4495.0,140.0,2.4
Hyundai,Santa Fe SEL,2022,26895,Gasoline,8-Speed Automatic,Quartz White,Black,0,0,29800.0,191.0,2.5
BMW,M5 Base,2018,20500,Gasoline,8-Speed A/T,Silver,Black,0,1,67000.0,600.0,4.4
Dodge,Ram 1500 ST,2011,134000,Gasoline,A/T,Black,Gray,1,1,10500.0,390.0,5.7
Ford,Fusion Energi Titanium,2015,84352,Plug-In Hybrid,CVT Transmission,Blue,Black,1,1,10000.0,188.0,2.0
Toyota,Tundra Hybrid TRD Pro,2022,19000,Hybrid,10-Speed A/T,Orange,Black,0,1,71000.0,437.0,3.4
Land,Rover Range Rover Evoque Pure,2015,115550,Gasoline,9-Speed A/T,White,Black,0,1,17500.0,240.0,2.0
Lincoln,Navigator Base,2009,191775,E85 Flex Fuel,6-Speed A/T,White,Beige,1,1,9750.0,310.0,5.4
Ford,Mustang Mach-E Select,2023,923,Gasoline,Automatic,Rapid Red Metallic Tinted Clearcoat,Black Onyx,0,0,46998.0,266.0,3.5
Mercedes-Benz,Sprinter 3500 High Roof,2017,124630,Diesel,5-Speed A/T,Black,Black,0,1,75000.0,188.0,3.0
Mercedes-Benz,AMG E 63 S 4MATIC,2019,17000,Gasoline,9-Speed A/T,White,Brown,0,1,95000.0,603.0,4.0
BMW,440 i xDrive,2018,73500,Gasoline,A/T,Black,Blue,0,1,32000.0,320.0,3.0
Acura,Integra LS,1998,120000,Gasoline,4-Speed A/T,Red,–,1,1,5500.0,140.0,1.8
Audi,Q7 55 Prestige,2019,73837,Gasoline,8-Speed Automatic,Cobra Beige Metallic,Nougat Brown,0,1,36340.0,329.0,3.0
BMW,M6 Base,2014,29500,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,0,1,40999.0,560.0,4.4
Volkswagen,Arteon 2.0T SE,2021,13613,Gasoline,Automatic,Pure White,Titan Black,0,0,29798.0,200.0,2.0
Lexus,LX 600 F SPORT,2023,1185,Gasoline,10-Speed A/T,Black,Black,0,1,99175.0,409.0,3.4
INFINITI,Q40 Base,2015,143250,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,0,1,11500.0,328.0,3.7
BMW,Z4 3.0i Roadster,2006,46508,Gasoline,Transmission w/Dual Shift Mode,Green,Beige,1,1,11500.0,215.0,3.0
BMW,M6 Base,2015,18651,Gasoline,Transmission w/Dual Shift Mode,Red,Black,0,1,59549.0,560.0,4.4
BMW,X3 M40i,2019,36438,Gasoline,Automatic,Alpine White,Oyster W/Contrast,0,0,39998.0,382.0,3.0
Kia,Sorento LX,2014,46628,Gasoline,6-Speed Automatic,Snow White Pearl,Beige,0,0,15363.0,191.0,2.4
Rivian,R1S Adventure Package,2023,5700,Gasoline,1-Speed A/T,Gray,White,0,1,95000.0,835.0,3.5
BMW,Z4 sDrive28i,2015,57550,Gasoline,6-Speed M/T,Black,White,0,1,29995.0,240.0,2.0
Cadillac,CTS-V Base,2017,48600,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,60999.0,640.0,6.2
Ford,Transit Connect XL,2020,119000,Gasoline,A/T,White,Black,0,1,18000.0,169.0,2.5
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,36500,Gasoline,Transmission w/Dual Shift Mode,White,Red,0,1,72000.0,550.0,5.0
Lexus,IS 250 Base,2010,121250,Gasoline,6-Speed A/T,Black,White,1,1,13250.0,204.0,2.5
BMW,X7 xDrive40i,2023,2437,Hybrid,Transmission w/Dual Shift Mode,Gray,Black,0,1,78350.0,375.0,3.0
Volvo,XC90 T6 Momentum,2018,110380,Gasoline,A/T,Gray,Beige,1,1,22000.0,316.0,2.0
Hyundai,Tucson Limited,2008,149000,Gasoline,4-Speed A/T,Black,Gray,0,1,3850.0,173.0,2.7
Dodge,Durango GT,2021,14684,Gasoline,8-Speed Automatic,DB Black Clearcoat,Black,0,0,37995.0,295.0,3.6
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,39000,Gasoline,9-Speed A/T,White,Black,1,1,39000.0,362.0,3.0
GMC,Yukon XL SLT,2019,65212,Gasoline,Automatic,Summit White,Jet Black,0,1,42995.0,355.0,5.3
Audi,RS Q8 4.0T,2020,41856,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,0,1,91500.0,591.0,4.0
Rivian,R1S Adventure Package,2023,655,Gasoline,1-Speed A/T,Red,Silver,0,1,94500.0,835.0,3.5
Toyota,RAV4 Hybrid XLE,2019,54000,Hybrid,CVT Transmission,Gray,Gray,0,1,33000.0,219.0,2.5
Alfa,Romeo Stelvio Quadrifoglio,2019,26500,Gasoline,8-Speed A/T,Gray,Black,0,1,53900.0,505.0,2.9
Land,Rover Range Rover Evoque SE,2020,38356,Gasoline,Automatic,Firenze Red Metallic,Ebony,0,0,36598.0,240.0,2.0
Alfa,Romeo Stelvio Ti Sport,2020,21487,Gasoline,8-Speed Automatic,Anodized Blue Metallic,Ice,0,1,35345.0,280.0,2.0
Cadillac,Escalade EXT Base,2007,99000,Gasoline,6-Speed A/T,Black,Black,0,1,22999.0,403.0,6.2
Ford,F-250 Lariat,2019,35597,E85 Flex Fuel,6-Speed Automatic,Black,Black,0,0,47756.0,440.0,6.2
Nissan,350Z Enthusiast,2005,130307,Gasoline,5-Speed A/T,Blue,Black,0,1,9950.0,287.0,3.5
Subaru,Legacy 2.5 i Premium,2010,178000,Gasoline,A/T,Blue,Black,0,1,7600.0,170.0,2.5
Honda,Civic LX,2003,160265,Gasoline,A/T,White,Gray,1,1,3000.0,115.0,1.7
McLaren,570S Spider,2020,8700,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,99175.0,562.0,3.8
Maserati,Ghibli S Q4,2016,1000,Gasoline,Transmission w/Dual Shift Mode,Gray,Red,0,1,36000.0,404.0,3.0
Jeep,Wagoneer Series II 4x4,2022,29800,Gasoline,"Automatic, 8-Spd",–,–,0,0,58900.0,285.0,5.7
Maserati,Ghibli S Q4,2017,49750,Gasoline,Transmission w/Dual Shift Mode,White,Red,0,1,27995.0,404.0,3.0
Lexus,RX 300 Base,2002,121000,Gasoline,A/T,Silver,Black,0,1,6348.0,220.0,3.0
Lincoln,Aviator Luxury,2005,140000,Gasoline,A/T,Black,Beige,0,1,2000.0,302.0,4.6
Ford,Transit Connect XL,2018,66770,E85 Flex Fuel,6-Speed A/T,Red,–,0,0,21500.0,169.0,2.5
Cadillac,SRX Luxury Collection,2016,61549,Gasoline,Automatic,Red,Ebony,1,0,19998.0,308.0,3.6
Lincoln,MKS EcoBoost,2016,38100,Gasoline,A/T,Silver,Beige,0,1,21000.0,365.0,3.5
Toyota,Yaris Base,2010,138071,Gasoline,5-Speed M/T,Red,Gray,0,1,5000.0,106.0,1.5
Mercedes-Benz,AMG E 63 S 4MATIC,2019,40000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,1,1,72000.0,603.0,4.0
Mercedes-Benz,GLS 450 Base,2022,41545,Hybrid,Automatic,MANUFAKTUR Diamond White Bright,Macchiato Beige/Black,0,0,71998.0,362.0,3.0
Mercedes-Benz,G-Class G 550 4MATIC,2019,47850,Gasoline,A/T,White,Black,1,1,99175.0,416.0,4.0
Hyundai,Veloster Turbo R-Spec,2014,128000,Gasoline,6-Speed M/T,Blue,Red,0,1,11000.0,201.0,1.6
Toyota,4Runner Limited,2019,48156,Gasoline,5-Speed Automatic,Midnight Black Metallic,Sand Beige,0,0,40368.0,270.0,4.0
Mercedes-Benz,S-Class S 580 4MATIC,2021,4700,Hybrid,9-Speed A/T,Black,Black,0,1,99175.0,496.0,4.0
Audi,RS 7 4.0T Performance Prestige,2017,39071,Gasoline,8-Speed Automatic,White,Black,0,0,67900.0,605.0,4.0
Mazda,MX-5 Miata Base,1999,96680,Gasoline,5-Speed M/T,Green,Beige,1,1,12900.0,140.0,1.8
Mercedes-Benz,AMG C 43 Base,2017,53500,Gasoline,9-Speed A/T,White,Brown,1,1,33999.0,362.0,3.0
Chevrolet,Corvette Z06,2007,11025,Gasoline,6-Speed M/T,Orange,Black,0,1,47500.0,505.0,7.0
Ford,F-250 King Ranch,2021,44000,Diesel,10-Speed A/T,White,Brown,1,1,73000.0,475.0,6.7
Volkswagen,Tiguan 2.0T SE,2022,11000,Gasoline,A/T,Blue,White,0,1,27900.0,184.0,2.0
BMW,750 Li xDrive,2012,103000,Gasoline,6-Speed A/T,Black,Black,0,1,16000.0,407.0,4.4
BMW,M3 CS,2024,456,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,99175.0,543.0,3.0
Lexus,GX 460 Base,2018,64000,Gasoline,6-Speed A/T,Red,Brown,0,1,37300.0,301.0,4.6
Audi,Q7 3.0T Premium,2017,108000,Gasoline,8-Speed A/T,Gray,Brown,0,1,25999.0,333.0,3.0
Alfa,Romeo Stelvio Ti Sport,2018,37045,Gasoline,Transmission w/Dual Shift Mode,White,Red,1,1,26600.0,280.0,2.0
Land,Rover Defender X,2023,5433,Hybrid,Automatic,Santorin Black,Black,0,0,95998.0,380.0,3.0
BMW,750 i xDrive,2019,28744,Gasoline,Automatic,Black,Black,0,0,50998.0,445.0,4.4
BMW,M3 Base,2015,65800,Gasoline,Transmission w/Dual Shift Mode,White,Red,0,1,44950.0,425.0,3.0
Rolls-Royce,Ghost Base,2021,850,Gasoline,A/T,White,White,0,1,99175.0,563.0,6.7
Audi,e-tron Prestige,2019,33012,Gasoline,1-Speed A/T,Blue,Beige,0,1,38000.0,355.0,3.0
Lexus,IS 250 Base,2011,107818,Gasoline,6-Speed A/T,Gray,Beige,1,1,11400.0,204.0,2.5
Land,Rover Range Rover Evoque SE Premium,2016,79500,Gasoline,9-Speed A/T,White,Black,0,1,19000.0,240.0,2.0
Ferrari,California T,2015,20000,Gasoline,7-Speed A/T,Red,Brown,1,1,99175.0,553.0,3.9
Lexus,LC 500 Base,2018,37000,Gasoline,10-Speed A/T,Black,Red,0,1,63997.0,471.0,5.0
Kia,EV6 Wind,2022,11945,Gasoline,Automatic,Glacier,Black,0,0,38998.0,201.0,2.4
GMC,Sierra 1500 SLE Crew Cab,2005,131800,Gasoline,4-Speed A/T,Silver,Gray,1,1,5800.0,295.0,5.3
Lexus,ES 350 Base,2008,146000,Gasoline,A/T,Red,Beige,0,1,8995.0,272.0,3.5
Nissan,370Z NISMO,2010,29000,Gasoline,M/T,Silver,–,0,1,29000.0,350.0,3.7
Dodge,Ram 1500 Laramie,2004,141209,Gasoline,A/T,Black,Black,0,1,5700.0,345.0,5.7
Ford,Expedition Limited,2016,85253,Gasoline,A/T,White,Beige,0,1,19995.0,365.0,3.5
INFINITI,QX70 Base,2015,87009,Gasoline,A/T,Gray,Black,0,1,17800.0,325.0,3.7
BMW,X5 M Base,2023,4348,Gasoline,8-Speed Automatic,Alpine White,Black,0,0,99175.0,555.0,4.4
Lincoln,Navigator Select,2016,158000,Gasoline,Transmission w/Dual Shift Mode,Red,Beige,0,1,19780.0,380.0,3.5
Volvo,V60 Cross Country T5,2020,10500,Gasoline,8-Speed A/T,White,Black,0,1,36000.0,250.0,2.0
Audi,A7 3.0T Premium Plus,2018,45843,Gasoline,A/T,Silver,Black,0,1,37000.0,340.0,3.0
Ford,Bronco Sport Outer Banks,2021,15198,Gasoline,8-Speed Automatic,Blue,Navy Pier,0,1,31621.0,325.0,1.5
Volkswagen,Eurovan MV,2001,220000,Gasoline,A/T,Silver,–,0,1,5500.0,140.0,2.8
Jaguar,F-TYPE R,2017,58000,Gasoline,A/T,Black,Black,0,1,51500.0,550.0,5.0
Land,Rover Range Rover Evoque R-Dynamic HSE,2020,30424,Hybrid,Automatic,Silver,Black,0,0,44998.0,380.0,2.0
RAM,1500 Laramie,2021,38012,Gasoline,8-Speed Automatic,Delmonico Red Pearlcoat,Black,0,1,45277.0,395.0,5.7
Rivian,R1S Adventure Package,2023,2500,Gasoline,A/T,Gray,Gray,0,1,91000.0,835.0,3.5
BMW,M760 i xDrive,2021,11078,Gasoline,"Automatic, 8-Spd Sport w/Sport & Manual Modes",BLACK,WHITE,0,0,91900.0,601.0,6.6
Lexus,LX 570 Three-Row,2018,50000,Gasoline,A/T,White,Black,0,1,65000.0,383.0,5.7
Land,Rover Range Rover Velar P250 SE R-Dynamic,2019,58000,Gasoline,A/T,White,Black,0,1,38000.0,247.0,2.0
Acura,MDX w/Technology Package,2023,3415,Gasoline,F,White,Parchment.,0,0,54998.0,279.5,3.5
Lexus,LC 500 Base,2018,61000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,65000.0,471.0,5.0
Audi,SQ5 3.0T Prestige,2019,48500,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,1,1,43500.0,349.0,3.0
Land,Rover Range Rover Velar P250 SE R-Dynamic,2018,65680,Gasoline,A/T,Silver,Black,1,1,34900.0,247.0,2.0
